InvoiceNo,TotalSale
563227,640.14
565456,227.68
566244,126.00000000000001
563370,323.44000000000005
565726,1124.49
564332,354.62
563858,351.3
564963,237.90000000000003
570793,879.01
568645,644.75
569739,421.30000000000007
568897,243.56000000000003
569242,430.85
569558,622.84
569741,610.91
575187,107.95
578697,337.4
577319,163.24
579152,527.2
536367,278.72999999999996
536796,349.03999999999996
537764,145.93
538992,428.82000000000005
539185,216.34
C536854,-5.45
C537860,-295.09
538890,362.78999999999996
538106,72.82000000000001
541855,456.98
541574,212.72000000000003
546438,3840.88
543161,475.37
543759,377.48
541801,91.80000000000001
546417,629.2499999999999
551278,323.0
549985,1103.7299999999998
546995,141.41000000000003
549047,112.41000000000003
547538,264.8
549262,254.68000000000004
549682,269.95000000000005
546642,317.78
549027,5424.0
553014,623.16
555573,356.21000000000004
554096,903.0100000000001
554822,210.79999999999995
555009,607.74
554814,895.4399999999999
556040,320.58
553739,1073.09
561903,298.38
558437,175.89
559708,116.55000000000001
558919,455.44999999999993
560568,554.8399999999999
561102,376.23999999999995
562387,312.95000000000005
565114,345.09999999999997
565779,477.92999999999995
566724,252.10000000000002
567618,342.90000000000003
563955,82.97999999999999
567658,203.5
572511,454.2
569722,588.96
569834,675.72
570332,202.65
574521,379.70000000000005
575733,246.01
574536,292.65000000000003
576672,1497.52
574474,237.86999999999998
577158,342.83000000000004
580903,216.19
577690,346.44000000000005
579514,283.64000000000004
580509,361.35
581496,598.97
581174,317.92
539316,97.3
567305,402.70000000000005
540148,364.79999999999995
540372,3527.64
537138,273.3
538003,1281.5
538999,1180.9999999999998
536752,390.6600000000001
537026,346.09999999999997
541112,386.05000000000007
538708,365.27
539450,196.75
545045,592.5499999999998
545519,348.19999999999993
546365,987.42
542347,329.38
543188,1236.7300000000002
544602,437.9
545748,1588.68
545514,222.64999999999998
542059,106.83000000000001
547492,178.5
547361,365.36
549740,520.8
550440,269.66
547500,524.8199999999999
551334,5.9
549368,109.95
553375,1184.2199999999998
553860,184.95
555110,190.21
553838,561.66
556830,44.949999999999996
557297,239.35000000000002
556296,309.34000000000003
554282,1742.8
553039,600.63
552243,84.07
559317,285.83000000000004
561694,375.00000000000006
559507,98.05999999999999
559834,239.19999999999996
561009,489.59999999999997
559171,377.61
559907,936.48
559936,49.92
C564491,-14.4
567859,798.46
565750,151.73999999999998
563366,149.60000000000002
567375,519.53
563248,190.15
567545,313.3
569629,641.5699999999999
570855,670.63
571845,296.42
C569911,-45.74
572681,551.8900000000001
574694,419.05999999999995
574393,324.3
573133,300.16
575595,125.4
579533,329.85
578275,181.63
579408,577.71
577335,355.98
579556,118.26
576914,93.44
C580740,-35.0
580712,305.43
543283,83.35
556500,102.72
566597,446.31
563732,1000.8800000000001
567803,3877.5599999999995
579881,905.52
545031,401.36999999999995
543587,238.85
543648,259.04999999999995
542735,417.54
546538,582.3499999999999
547895,113.14000000000001
547649,368.9200000000001
547936,56.05
548404,1169.95
549741,383.65
547416,382.59999999999997
C546865,-22.249999999999996
547081,222.90000000000003
548500,204.78000000000003
556191,184.28
555979,885.52
555388,305.85
555543,627.0400000000001
556329,157.76
552445,667.61
554084,624.92
553731,722.46
561595,897.8000000000001
559357,2215.25
560104,155.51
560272,150.10000000000002
562260,452.8
561654,356.89
559987,687.9999999999999
561650,444.9
561081,148.95999999999998
564052,246.64000000000001
564256,624.43
564041,34.0
565807,315.2
567631,646.57
569846,2626.2999999999997
569216,261.12
569143,357.71000000000004
571710,513.88
570884,273.78
573138,695.03
575329,112.4
575898,302.48
575681,363.20000000000005
574699,303.25
574301,372.7
573866,342.59
579171,350.0799999999999
579551,450.40000000000003
577804,189.87
580069,16.61
581108,204.38
552826,1629.0299999999997
570776,626.9199999999998
570293,331.96
574675,430.64
576201,100.8
574883,162.34
580031,151.02
536989,115.69999999999999
540953,208.05
536389,358.25
537041,155.64000000000001
540032,299.92
536836,263.3
537155,73.72
537419,510.94999999999993
539720,97.84
537891,88.8
539263,332.18
546135,210.9
542609,112.75
545819,102.0
542868,252.66000000000003
543043,44.35
C548015,-50.699999999999996
550006,239.83999999999997
548358,836.79
546528,2329.15
549553,147.06
549667,744.41
549826,440.50000000000006
549836,180.85
551193,228.15000000000003
548010,2527.94
554794,215.52
552279,312.4
C557037,-8.5
556630,315.05
553576,636.1
555933,286.34000000000003
562038,219.20000000000002
558647,439.74
562366,117.48
560862,287.83
562592,263.19
558454,305.0
561885,324.1
566319,853.68
563589,2080.0
563911,435.97999999999996
565835,127.36999999999999
564170,275.82000000000005
570797,1229.4199999999998
C570867,-1579.5099999999998
572324,2949.28
568798,576.65
572443,891.0
572909,316.78
573001,122.61999999999998
575849,216.74
580178,1852.6799999999998
577526,554.34
577539,507.68
580750,763.0600000000001
580403,763.72
578082,221.36
580058,633.53
579685,311.97
581469,125.65
567170,567.3100000000001
571944,297.84999999999997
577484,492.93999999999994
536813,189.8
541225,234.62
540161,152.45
536395,507.88000000000005
538079,394.17999999999995
544485,146.79999999999998
541370,287.09999999999997
551818,238.74
547377,401.34999999999997
550607,232.21999999999997
C553667,-44.900000000000006
555092,139.35
555125,313.71000000000004
552259,250.51999999999995
553902,121.09
557260,345.5
553979,481.70000000000005
C557148,-54.0
555195,416.28
559372,626.88
560253,535.59
562767,282.2300000000001
C561588,-11.9
562778,213.6
C562594,-53.519999999999996
C562962,-8.7
561916,250.0
563532,3256.88
565616,472.64
564042,247.09
568065,1824.79
564740,195.47999999999996
564961,224.64
566039,334.53999999999996
C567716,-125.0
C567945,-42.5
564723,169.37999999999997
569234,536.62
569361,338.71000000000004
568792,957.97
569720,23.39
569550,8.5
569515,254.48
574293,6162.620000000001
573372,78.9
572848,226.83
572901,132.67
574909,204.12
573749,307.32
579458,285.41
577595,229.61
580667,160.58
577167,352.63
579133,69.99
576875,349.6
C577075,-4.95
578806,543.4399999999999
581411,238.3
557294,778.0
557298,200.5
574710,489.6600000000001
573808,173.71
576056,308.34000000000003
578278,471.25
577498,155.38
581430,92.23999999999998
540017,215.41
537829,525.8
546123,264.27
545190,242.95
543737,2355.9500000000003
550131,108.03999999999999
546979,752.43
550348,406.47999999999996
547825,155.65000000000003
547003,118.75
547367,200.16
548703,163.54999999999998
550515,214.96999999999997
548659,362.24
549722,118.44999999999999
552018,217.8
549012,306.89000000000004
557570,329.84
547413,589.4
556018,26.400000000000002
561719,331.9
558317,173.8
560244,266.81
560098,127.88000000000002
563709,371.56
566290,800.8999999999999
564351,1187.74
C565425,-77.85
566308,289.91999999999996
570557,7810.56
571100,106.92
576054,86.82000000000001
574544,1931.4500000000003
574671,113.02999999999999
573337,515.0999999999999
573333,454.20000000000005
576869,617.04
580958,162.10999999999996
580221,312.09999999999997
569555,1943.1299999999999
573007,388.76
538519,31.3
540839,246.97999999999996
538870,85.75
537456,1989.2399999999998
538170,317.59000000000003
546031,201.5
544447,109.12000000000002
550015,848.87
549116,554.3800000000001
549302,449.63999999999993
546866,223.54
547327,523.98
551399,371.28999999999996
548969,1129.1999999999998
551812,319.74
547555,307.91999999999996
549966,375.74
549974,110.25
550656,409.94
554082,219.95999999999998
552823,127.65999999999998
554963,314.09999999999997
552974,77.24
553185,537.49
560088,135.62
562106,118.66999999999999
559697,72.38000000000002
560026,116.55
559165,39.239999999999995
566294,449.65999999999997
566295,453.39000000000004
564429,75.36000000000001
567379,761.44
563706,429.43
C566742,-22.08
570650,277.75000000000006
571243,1091.29
C568596,-4.81
569635,287.94
568322,104.35000000000001
573104,353.39000000000004
573112,344.83
575685,600.1800000000001
575959,1108.78
575338,14.95
575331,1049.66
574745,220.64000000000001
C576227,-10.45
575077,258.42
576880,350.62
577741,467.11
578030,662.66
576852,294.32000000000005
580878,471.9
558314,361.8
567578,460.63
C577391,-16.14
537606,631.6500000000001
540027,363.66
538998,2605.88
540697,369.0
545324,268.6
543096,170.43999999999997
545105,720.86
545066,234.12000000000003
543389,150.26
545220,235.35000000000002
546127,411.17999999999995
542146,160.05
543809,230.81000000000003
541798,387.87
544810,635.41
545697,147.23
543806,233.95999999999998
545989,301.4
542711,93.6
551291,1502.78
C546730,-10.850000000000001
549568,1456.4199999999998
550305,417.92999999999995
548557,180.08999999999997
551656,619.2
C547043,-16.0
550030,42.89999999999999
557744,406.33
557263,5683.060000000001
556466,189.05
557219,323.28
557850,276.92999999999995
557976,158.99
559135,134.5
562222,832.5
558684,976.5799999999999
560264,417.38
563230,334.84999999999997
567457,1273.77
563919,122.28
565643,356.75
565673,340.56
567905,731.5400000000002
566033,242.27000000000004
566440,330.92
565577,7.5
570287,688.97
570696,113.82000000000001
571041,131.48
572521,130.73999999999998
568381,329.94000000000005
568876,325.50000000000006
570826,223.92
568702,219.02999999999997
572290,391.85999999999996
568529,305.54
572830,166.67000000000002
575919,4041.1800000000003
577490,315.33000000000004
580156,620.0600000000002
580513,382.96
578041,1329.6200000000001
580915,218.0
578349,465.34999999999997
577101,130.7
580512,389.62
580434,85.04
576847,456.59999999999997
C581568,-54.75
545186,229.90000000000003
555938,410.44999999999993
554141,51.36000000000001
567167,282.7
C569829,-32.81
536588,277.05
537205,165.86
538182,114.24
540500,390.29999999999995
540915,311.6700000000001
544067,269.59000000000003
541410,1207.1299999999999
541479,707.88
542542,384.67999999999995
546165,312.8
542993,303.84000000000003
543747,124.26
550331,281.46
552036,211.15000000000003
551872,206.59999999999997
548234,315.0
547669,163.45999999999998
553691,870.9200000000001
553188,209.18
557153,474.54
553021,600.3600000000001
552453,723.8999999999999
554598,260.04
555705,247.61
553506,38.6
557776,630.84
554034,208.79999999999998
554916,82.79
557954,817.8299999999999
559668,301.26
561502,1044.2
560853,445.69999999999993
562774,326.40000000000003
562549,494.42
561092,288.5
559504,35.33
565748,4005.3500000000004
563175,339.29999999999995
564043,190.06
563234,213.85
567881,524.26
566914,334.5299999999999
564716,352.23
567178,266.14
566395,683.8
567698,126.66
C567620,-9.9
567476,630.26
566620,185.22
568155,280.76
570479,561.1
568999,237.04000000000002
571125,313.48
571430,331.9
573876,516.76
574962,1421.67
576554,318.98999999999995
580516,279.37
580129,634.2099999999999
576923,4808.4800000000005
578027,699.1000000000001
579629,246.52
581401,332.76
581585,329.05
545153,200.40000000000003
545544,294.33000000000004
555939,57.78
558924,318.03
562923,340.9
573364,146.32
537136,267.46000000000004
538076,272.35999999999996
541244,236.84
538525,881.01
540947,747.06
542192,1028.08
543371,409.93
542627,568.82
543256,123.21000000000001
545588,222.99
542863,316.26000000000005
545518,289.22
545589,333.2
543990,397.04
543249,182.15
551258,1209.8
550612,155.3
547837,266.55
549239,245.45999999999998
547073,345.82000000000005
551149,231.30999999999997
548686,785.5
551686,463.66
554993,240.89
555916,181.63
556104,384.2
C554336,-13.01
557900,617.6999999999999
556103,235.32
552293,173.12
553498,302.1
554808,329.01000000000005
556921,76.38
558355,573.1300000000001
562342,199.74
560109,56.81999999999999
561642,339.24
562912,205.32
560859,87.3
558452,258.11999999999995
562931,222.48000000000002
561648,196.88000000000002
561517,533.0799999999999
561807,335.45000000000005
563091,292.87
567899,809.82
563843,108.94
566612,652.3999999999999
563384,168.14999999999998
566564,259.05
566293,408.38
568993,173.82000000000002
571682,538.3199999999999
570652,1032.7000000000003
570009,621.71
572472,415.82
572544,219.12
571412,160.42000000000002
C572275,-15.7
573932,504.0
573762,326.22
573004,469.0
575136,411.68
572651,734.8499999999999
576239,291.5
580070,287.90000000000003
577723,504.49999999999994
C577153,-32.1
578834,524.74
580882,102.80000000000001
580389,297.73
581414,228.19
554708,291.0
553842,400.88
565930,1057.18
567311,313.28000000000003
574713,237.57000000000002
537775,910.14
538709,147.06
540816,353.21
538157,119.64999999999999
540242,511.95000000000005
539319,292.5
544191,772.8000000000001
543111,426.01000000000005
542406,133.45000000000002
543543,205.48000000000002
545159,13.05
545979,110.99999999999999
542408,392.01000000000005
545888,416.22
546509,522.5999999999999
543549,1045.44
546115,371.84000000000003
542227,328.4
546525,619.6
547382,237.07
550918,335.5
548546,111.60000000000001
546681,301.9
548909,705.8399999999999
550579,319.4799999999999
546665,215.48999999999998
546683,248.27
547721,256.78
549933,370.20000000000005
549885,461.25
552058,647.75
553488,133.68
552544,319.81
554280,529.55
555352,2105.98
556724,246.49
554648,444.96
557676,600.03
554919,537.0
552548,137.9
559884,535.52
C561233,-29.009999999999994
558761,169.8
C560206,-20.8
562376,300.36
560527,470.94999999999993
562037,336.4
559312,97.5
566851,404.09
564383,248.6
564324,1304.44
564077,148.57
564186,524.1
567370,301.56
566951,250.34000000000003
566198,393.84999999999997
568169,306.78000000000003
C570556,-9466.56
569858,887.52
568797,2377.0
570839,734.67
571939,1035.45
C570515,-36.85000000000001
573413,335.85
575137,1833.6899999999998
573346,183.22
576147,1324.3
574882,487.04
574055,863.04
572760,142.68000000000004
579447,628.1600000000001
580151,168.48000000000002
C579887,-20.45
580833,202.87000000000003
580157,22.94
579284,3337.4399999999996
578680,239.66000000000003
581129,864.94
581405,365.79999999999995
581448,207.60000000000002
547666,850.31
573366,269.36
540482,285.28000000000003
540539,557.0699999999999
537211,355.75
540971,651.16
537464,618.0699999999999
540769,144.26
541259,261.85
540770,145.75
538097,315.0
541093,753.4499999999999
544336,139.78000000000003
543821,928.05
544586,1100.25
542719,214.37000000000003
545578,137.49
545503,183.64999999999998
549564,112.55000000000001
550310,899.58
547087,316.02
548987,852.87
548335,132.09
549182,150.24
548371,353.69999999999993
548447,205.75
550285,327.2
557878,1110.68
553673,585.39
554030,718.64
555654,181.3
560783,676.8000000000001
C559502,-40.2
561029,412.93000000000006
C559347,-247.44000000000003
565541,572.39
566624,302.25
567124,337.17
566450,711.5300000000001
567939,301.72
566282,1638.3400000000001
567408,105.9
564181,327.93
566246,1028.04
571456,493.05
568510,1693.6999999999998
572240,1097.24
568379,182.3
568414,142.38
C569987,-77.84
571920,157.7
572090,258.48
572921,421.59
573492,163.05
C574473,-116.56000000000002
575952,200.67999999999998
575041,335.93000000000006
575922,479.80000000000007
575690,314.66
576770,223.85000000000002
575852,345.99000000000007
578013,111.91
578705,125.21999999999998
C576858,-22.9
579173,127.86000000000001
578929,263.26
578187,500.52
580530,118.5
545162,480.90000000000003
552843,399.6700000000001
538418,168.45999999999998
537423,166.00000000000003
538831,337.6
537781,416.60999999999996
540838,425.1
539336,115.9
541256,477.61
536846,402.0
538327,401.92
544903,405.03000000000003
545231,307.62
541282,882.75
544476,328.88
543466,459.36
546003,366.57000000000005
544910,584.32
541992,431.76
543325,110.7
545682,253.79000000000002
545708,142.27999999999997
543839,103.7
549705,145.26
551134,604.73
547713,157.7
548700,146.98999999999998
550145,669.1999999999999
551284,253.94
550480,192.26000000000002
549755,394.56
549595,903.87
547891,302.22
553197,63.440000000000005
556263,489.3
554275,686.47
557005,302.14
553134,568.6
553509,194.38
557859,137.45
C555605,-27.9
558861,1067.8799999999999
560228,305.60999999999996
558063,513.74
558565,114.76
562894,248.35000000000002
561467,151.95
566006,286.86
564742,151.52
565648,235.85
566981,373.9
564561,957.24
566405,1304.04
563923,157.8
566848,326.4
564051,278.13
C567691,-309.02
565849,323.68
572318,352.45000000000005
570275,2482.44
C569985,-765.1500000000001
568330,74.9
568992,278.65
569849,393.74
570836,449.15
576447,304.84000000000003
573900,161.85
572769,959.6999999999999
574086,304.78
575642,486.74999999999994
574953,316.36
580527,372.27
580757,497.11000000000007
577718,523.2
579106,1080.48
578103,254.12000000000003
577841,205.62
581412,1090.95
581000,382.46999999999997
581416,227.39
561384,60.7
565239,608.0799999999999
571205,678.1700000000001
573363,508.21999999999997
575787,486.96000000000004
536617,1095.1200000000001
537420,335.29999999999995
537042,230.66000000000003
537385,125.10000000000001
537131,529.4
540702,140.49
C541231,-42.04
543653,352.46000000000004
545911,181.44
546252,1104.13
541655,262.55
C542792,-21.85
550134,814.8299999999999
547864,115.26
C548454,-71.4
546520,706.6000000000001
548911,155.19
550315,314.84000000000003
548757,357.49999999999994
548003,289.25
551427,142.51999999999998
552320,247.8
553377,369.2
555400,5913.899999999999
552839,777.84
554013,814.95
553712,540.36
C553880,-306.71999999999997
556192,82.19999999999999
554712,546.88
561704,109.72000000000001
561952,59.39999999999999
559167,532.21
557951,181.45
562233,114.77
561353,208.2
566726,305.13
564049,314.40999999999997
565618,347.88
567699,460.4100000000001
563733,574.31
C563586,-9.899999999999999
566021,312.45
567657,124.38000000000001
565125,126.5
563356,310.87
567343,75.75000000000001
568180,243.06000000000003
570238,129.93
569243,533.46
570222,475.65999999999997
569030,2800.0
569780,370.9
569901,172.82
569732,282.45
571230,301.54
572907,217.75
574513,461.1600000000001
575886,488.95
576593,598.7299999999999
575202,359.70000000000005
575868,754.3800000000001
575882,152.64000000000001
579261,313.8
580136,618.51
578305,10584.77
580059,802.45
580979,529.0400000000001
580887,156.90000000000003
581181,301.55999999999995
539309,279.85
554556,829.6299999999999
563844,310.81999999999994
575623,237.31
579942,367.39000000000004
537140,65.57000000000001
539261,424.48999999999995
537765,215.88000000000005
540680,434.03999999999996
539313,312.98
538015,224.07000000000002
542229,350.40000000000003
542110,274.74
545826,318.23999999999995
545017,189.90000000000003
544894,553.76
541949,288.99
548451,541.0500000000001
547078,350.8
551721,288.75
547580,713.9499999999999
550277,486.09999999999997
549749,387.70000000000005
546530,4400.28
548407,306.59999999999997
553006,560.35
553732,134.82
556531,765.03
552249,35.97
559555,232.60000000000005
562096,188.69
560539,513.48
561004,304.87
560736,345.14
C562726,-8.05
560858,295.79999999999995
563546,395.37
567456,703.0
563927,199.21999999999997
567338,310.94999999999993
564721,312.97999999999996
563245,411.70000000000005
564306,1142.8799999999999
564849,762.58
566582,1024.08
570405,165.72000000000003
570670,210.25000000000003
568875,160.69999999999996
568828,224.14000000000001
571672,322.09999999999997
572348,360.0
574741,434.27
575605,350.02000000000004
575845,336.79999999999995
572994,239.41
573159,290.65999999999997
574506,102.82000000000001
572675,108.32000000000001
578667,137.97
579754,366.22999999999996
580619,215.35000000000002
580088,224.68000000000004
579358,214.45
580282,201.86
C577781,-17.85
581011,221.44000000000003
539314,540.45
568909,693.34
573163,377.65
539095,300.46000000000004
540096,476.48
536639,288.5
537538,311.65
540803,421.95000000000005
545062,267.19999999999993
544392,2807.31
541690,42.2
543823,540.0
544495,973.6500000000001
545413,255.0
543538,401.50000000000006
542430,313.7
549747,614.0
C549898,-38.65
548507,31.770000000000003
550161,419.74
547919,135.09000000000003
551412,207.05
555340,1071.4
556685,597.07
557604,653.3
555127,368.1
553340,1122.2
556460,379.2
553894,933.3000000000001
C553903,-104.55
553836,566.18
557852,338.84
558770,115.55
558878,126.62
558860,244.42999999999998
560856,421.7
561647,3301.38
558772,156.91
561077,868.49
559011,694.57
558331,407.04
563430,844.73
564037,163.72
563614,21880.44
567385,5639.5199999999995
564950,290.52
563893,27.36
566317,778.6500000000001
563662,453.01000000000005
568185,181.09000000000003
572092,230.5
571062,171.59
569903,341.21
568880,100.4
571268,252.62
571558,346.08
570007,330.84
572683,401.4
575731,169.69
572884,309.90000000000003
573780,340.43
575255,1975.0
576222,411.71999999999997
575950,416.36
573143,951.48
579674,155.7
578015,291.36
580613,755.12
577134,340.8
576916,358.15000000000003
580742,1225.0
581216,822.6200000000001
538841,170.55
539647,214.26000000000002
540698,4314.0199999999995
538011,257.22
540276,1520.1100000000001
C540781,-41.85000000000001
537489,511.8
540703,511.46000000000004
540166,660.0
538268,116.9
544167,506.0200000000001
542269,675.5799999999999
543449,336.0
545423,337.1
546087,84.36
544096,142.4
546533,140.54
547803,227.70000000000002
548256,56.4
C548729,-13.2
547568,775.85
546851,771.02
550781,460.94000000000005
547360,517.55
549313,421.6
547021,197.72
551438,453.19999999999993
547902,121.25000000000001
554669,480.96000000000004
555650,958.1199999999999
557671,593.58
552877,310.56000000000006
554989,88.88
555016,792.5
555929,765.82
554162,397.78
556629,593.72
562604,301.59999999999997
562730,477.46000000000004
558637,203.85999999999999
560701,289.2
565863,402.79
566162,282.31
568058,1181.6799999999998
C563109,-21.7
566867,1642.18
565223,386.74
566846,325.16
571640,1283.27
572317,603.18
571214,879.8000000000001
572337,1434.0
571547,348.90999999999997
572224,1256.69
568576,815.04
569838,295.93
C569112,-33.96
569671,518.8
569324,363.0799999999999
570018,537.0
569998,422.79999999999995
574084,364.22
575517,337.02
575840,682.1699999999998
575610,568.21
575628,151.07999999999998
C576831,-1301.0
573830,148.96
575480,182.55
580311,894.2500000000001
578020,418.03
580661,108.69000000000001
578923,253.13000000000002
575923,501.56
539472,29.520000000000003
537867,307.25000000000006
539597,61.199999999999996
541250,30.240000000000002
541430,2271.62
543122,307.0
542601,213.03
544356,201.11999999999995
544930,189.56
543907,102.61999999999999
545998,987.6999999999999
548405,1015.8299999999999
550324,302.92
551059,352.23
549996,375.35999999999996
548452,307.53
550298,223.42000000000004
550255,190.98000000000002
546832,333.74
550978,305.43
547829,410.53000000000003
552554,319.51000000000005
555158,1378.48
552269,285.93999999999994
553461,680.1399999999999
552330,357.3
553638,193.74999999999997
559824,263.38
562932,282.96999999999997
561322,301.97999999999996
560551,109.01
558767,383.85
560437,218.61999999999998
563022,318.65
563099,150.6
564821,221.46
565454,117.15
567459,471.88
568220,393.91999999999996
571408,216.48
572321,388.58000000000004
569383,1395.0900000000001
571235,423.4200000000001
569691,480.42999999999995
571701,948.1599999999999
C572228,-134.8
574707,2227.8599999999997
572562,443.23
575975,672.99
576255,417.23
576357,327.02
576605,215.84
575340,1296.3700000000001
574915,743.58
575631,166.96999999999997
578526,215.76
580030,312.29
580482,421.86999999999995
580501,495.83
580981,509.40000000000003
547223,491.19
567186,387.40000000000003
569535,444.71
576641,120.66000000000001
577535,341.24
539483,99.5
540907,1358.2900000000002
541269,1096.0
538437,110.1
536643,223.7
541204,322.58000000000004
540542,78.2
541932,2661.24
544160,826.53
545014,502.84999999999997
545945,122.61000000000001
543645,107.64999999999999
544477,567.8399999999999
545683,529.88
543934,102.9
542535,459.79999999999995
548666,1260.1499999999999
549835,1444.66
549844,420.4699999999999
550712,850.6999999999999
547067,501.24
548312,381.50000000000006
C550174,-11.819999999999999
555383,749.7000000000002
553417,631.49
556672,293.0
552353,360.28999999999996
553356,716.32
557782,406.29999999999995
553917,118.55
554845,5518.68
556814,153.23999999999998
554071,1961.05
553214,464.1
554787,107.66999999999999
558203,179.28000000000003
560036,1147.1000000000001
561808,362.0
562202,526.2199999999999
558044,112.5
558621,300.03999999999996
563098,1396.66
564536,385.78
567615,683.58
563213,273.02000000000004
565732,257.8
566173,186.56
564539,343.35999999999996
567856,56.3
567892,417.7
566023,496.44
568400,547.52
571712,611.9800000000001
571180,1135.89
572306,510.21
569252,415.20000000000005
576560,275.74
574887,187.48
572672,597.6800000000001
577235,314.84999999999997
578812,350.9
577326,166.0
579455,318.8
579843,1348.5800000000002
577052,382.63
537771,450.91999999999996
570493,70.8
569402,194.2
C579186,-19.9
540826,447.2799999999999
536859,294.25
536396,376.36
538086,378.53
540508,146.55
539247,228.49999999999997
545328,119.65
545585,312.4
541608,305.28000000000003
543668,133.0
545410,615.3299999999999
543534,309.06
544073,1784.71
544335,101.25
547520,456.90000000000003
550804,329.24
548968,2118.74
550129,636.4500000000002
547564,441.81
547405,114.0
548745,624.29
555569,793.0799999999999
553946,691.54
557889,514.4999999999999
556249,24.900000000000002
555353,156.2
552658,221.15
557750,300.06
562275,511.03
559698,631.65
558330,289.24
558455,311.65
567292,47.379999999999995
563367,303.83
566591,570.19
564747,387.06
565805,348.0
566274,344.25
563103,159.20000000000002
564330,213.55
571067,243.83999999999997
572129,547.34
568494,100.77
571263,214.41
573901,294.58
575966,101.18
574323,114.91
575169,598.46
579364,194.54999999999998
576888,267.7
578315,319.33000000000004
580759,678.2
C580970,-76.5
580685,347.59999999999997
581173,249.85
581396,404.1
545154,425.5
547103,527.8499999999999
566598,319.6
569424,414.57
570225,360.15999999999997
536681,113.91999999999999
538453,330.9200000000001
537210,207.73999999999998
538040,325.76000000000005
537955,364.19999999999993
538197,124.1
542659,305.07
542836,239.29999999999998
542932,1341.96
543802,522.15
544271,304.66
542739,212.99999999999997
543428,449.9799999999999
546480,295.0
550251,299.82
550623,132.9
548728,903.0100000000001
547192,95.8
548563,125.63
552192,315.65999999999997
549046,303.40000000000003
550162,168.54
550187,258.75
553911,191.67
554103,379.40999999999997
553671,527.8
554637,206.46
557313,88.50000000000001
552695,852.68
555343,192.23
556258,439.5
557785,330.55000000000007
554261,256.97999999999996
558315,1452.3499999999997
559538,261.54
560841,2569.5499999999997
559462,314.85
560918,813.89
558200,217.65
561023,354.24
558194,162.82000000000002
562518,272.55999999999995
562569,104.51
563580,291.53000000000003
565612,457.70000000000005
567193,570.0000000000001
567478,279.8
564534,106.03000000000002
570498,406.74
572288,204.07000000000002
570594,516.24
569388,1416.0
576695,177.93
573345,331.21
575989,316.67
574624,538.74
575943,250.44000000000003
575131,166.7
575751,1674.6499999999999
574868,269.1
575693,302.64
576359,1167.6000000000001
575335,4961.2
580544,391.46
578264,123.63999999999999
581456,215.02999999999997
581006,1186.78
537395,143.12
538065,428.59999999999997
539766,351.08
540239,835.11
538518,1038.6
539405,919.0400000000002
540992,419.83000000000004
538872,304.9
539642,242.92
536808,247.8
C541254,-29.9
536806,45.120000000000005
537759,203.64
536944,620.0
543285,393.33
542893,485.73
545830,451.66
546304,117.11
542605,225.10000000000002
543114,788.06
544592,171.04999999999998
541686,377.3
546432,227.0
551824,483.7
548533,980.41
547069,238.24
550504,274.45
547912,174.79999999999995
547571,432.29999999999995
549729,263.40999999999997
548896,297.28000000000003
550325,302.85
551811,756.73
550173,186.49999999999997
550312,364.32
554089,475.19
552550,1560.3400000000001
557799,707.0500000000001
556465,102.23
555350,811.3599999999999
552990,366.5
553930,392.4
C557269,-65.35000000000001
557742,526.16
553317,343.44000000000005
552859,123.52
553052,1249.6999999999998
559308,306.42
562602,981.38
562649,211.85000000000002
559109,202.38
559653,164.22
561626,380.25000000000006
560887,2064.8
559034,369.85
558999,221.52
565585,306.82
564432,510.32000000000005
563354,137.74
566123,322.37
567968,760.2
564231,121.36999999999999
567850,538.6899999999999
563839,113.5
565924,360.47999999999996
C564908,-42.4
563450,741.4000000000001
572528,481.49
571184,826.83
571475,343.43
576189,313.13
573023,490.54999999999995
574343,379.28
575087,267.6000000000001
575366,482.59
576370,558.6
573153,8895.76
C575752,-30.0
574445,713.76
578921,378.67
576899,759.48
579293,210.9
580653,775.8399999999999
580021,351.15
578044,722.14
580734,718.4300000000001
577121,800.9599999999999
581169,612.4000000000001
581324,94.48
558195,701.8800000000001
566790,1643.2
577543,285.56
538369,269.83
538533,357.61000000000007
536538,255.00000000000003
538171,300.64000000000004
540093,106.35
C538062,-88.14999999999999
539008,307.8
543978,424.1599999999999
546107,227.31999999999996
545063,134.72000000000003
544920,736.95
544115,919.6600000000001
544444,383.94999999999993
546084,617.1
543387,1306.2800000000002
544090,210.2
545058,317.87
542989,154.41
546119,308.98
C543638,-16.45
550035,787.8399999999999
552007,310.7799999999999
549235,548.09
548737,585.55
551715,337.38
C549824,-12.55
550622,935.1500000000001
553156,240.73000000000002
553546,11924.8
553485,320.23
557621,1870.1999999999998
556827,171.63000000000002
555287,214.94
556036,52.8
552358,815.78
C552552,-529.7
557669,390.06
555017,213.04999999999998
554125,399.15
560125,136.67999999999998
559152,76.95
561075,184.99999999999997
561899,462.78
560305,235.35
561355,968.4000000000001
561750,308.71000000000004
561887,309.14
559532,13.009999999999998
559047,1278.1000000000001
C560556,-27.6
563697,162.79
567526,3850.9
563728,191.08999999999997
564312,3744.0
566035,413.58
564039,511.96000000000004
564016,307.65999999999997
563694,196.10000000000002
564317,310.76
566239,544.52
568782,1018.22
569238,149.55000000000004
569248,603.3999999999999
571286,471.04999999999995
572329,621.08
569943,262.71
571028,107.72
568166,107.06
