InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSale,PreviousTotalSale,PercentageChange
556491,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/12/2011 14:15,1.65,16794,United Kingdom,1.65,4.949999999999999,-66.66666666666666
556527,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/13/2011 11:33,1.65,16205,United Kingdom,3.3,1.65,100.0
556728,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/14/2011 11:36,1.65,15719,United Kingdom,1.65,3.3,-50.0
C556923,21932,SCANDINAVIAN PAISLEY PICNIC BAG,-30,6/15/2011 14:03,1.65,15400,United Kingdom,-49.5,1.65,-3100.0
557064,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,6/16/2011 15:07,1.65,13263,United Kingdom,8.25,-49.5,-116.66666666666667
557113,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/16/2011 16:39,1.65,16266,United Kingdom,16.5,8.25,100.0
556964,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/16/2011 9:46,1.65,16145,United Kingdom,16.5,16.5,0.0
557264,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/19/2011 11:09,1.65,13618,United Kingdom,16.5,16.5,0.0
557296,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/19/2011 13:51,1.65,15334,United Kingdom,3.3,16.5,-80.0
557297,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/19/2011 13:54,1.65,12421,Spain,16.5,3.3,400.0
557311,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/19/2011 15:36,1.65,15700,United Kingdom,3.3,16.5,-80.0
555349,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,6/2/2011 12:08,1.65,16729,United Kingdom,8.25,3.3,150.00000000000003
555350,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/2/2011 12:08,1.65,17652,United Kingdom,16.5,8.25,100.0
555383,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,6/2/2011 15:13,1.65,12517,Germany,6.6,16.5,-60.0
555284,21932,SCANDINAVIAN PAISLEY PICNIC BAG,40,6/2/2011 9:37,1.65,14298,United Kingdom,66.0,6.6,900.0
557739,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/22/2011 11:43,1.65,13780,United Kingdom,3.3,66.0,-95.0
557758,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/22/2011 13:28,1.65,17585,United Kingdom,3.3,3.3,0.0
557805,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/23/2011 10:27,1.65,17651,United Kingdom,16.5,3.3,400.0
557870,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/23/2011 12:36,1.65,14404,United Kingdom,16.5,16.5,0.0
557878,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,6/23/2011 13:13,1.65,16940,United Kingdom,6.6,16.5,-60.0
557897,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/23/2011 14:25,1.65,13881,United Kingdom,16.5,6.6,150.00000000000003
557795,21932,SCANDINAVIAN PAISLEY PICNIC BAG,50,6/23/2011 9:14,1.65,13881,United Kingdom,82.5,16.5,400.0
558191,21932,SCANDINAVIAN PAISLEY PICNIC BAG,6,6/27/2011 12:16,1.65,16869,United Kingdom,9.899999999999999,82.5,-87.99999999999999
558194,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/27/2011 12:28,1.65,14583,United Kingdom,1.65,9.899999999999999,-83.33333333333333
558235,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/27/2011 14:41,1.65,16242,United Kingdom,3.3,1.65,100.0
558370,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/28/2011 15:44,1.65,17750,United Kingdom,1.65,3.3,-50.0
558262,21932,SCANDINAVIAN PAISLEY PICNIC BAG,50,6/28/2011 8:45,1.65,14646,Netherlands,82.5,1.65,4900.0
558420,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,6/29/2011 11:46,1.65,14577,United Kingdom,4.949999999999999,82.5,-94.0
558442,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/29/2011 13:10,1.65,15537,United Kingdom,1.65,4.949999999999999,-66.66666666666666
558459,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/29/2011 14:20,1.65,15334,United Kingdom,3.3,1.65,100.0
558461,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,6/29/2011 15:03,1.65,13263,United Kingdom,4.949999999999999,3.3,49.999999999999986
558534,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/30/2011 11:54,1.65,13988,United Kingdom,16.5,4.949999999999999,233.3333333333334
555545,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/5/2011 13:08,1.65,17735,United Kingdom,16.5,16.5,0.0
555558,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,6/5/2011 14:06,1.65,14159,United Kingdom,4.949999999999999,16.5,-70.0
555564,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/5/2011 15:01,1.65,15005,United Kingdom,3.3,4.949999999999999,-33.33333333333333
555568,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,6/5/2011 15:25,1.65,17589,United Kingdom,4.949999999999999,3.3,49.999999999999986
555592,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/6/2011 10:04,1.65,14215,United Kingdom,16.5,4.949999999999999,233.3333333333334
555644,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/6/2011 13:24,1.65,16520,United Kingdom,1.65,16.5,-90.0
555691,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/6/2011 14:31,1.65,12843,United Kingdom,16.5,1.65,900.0
555701,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/6/2011 14:34,1.65,14498,United Kingdom,3.3,16.5,-80.0
555862,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/7/2011 14:28,1.65,12757,Portugal,16.5,3.3,400.0
555740,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,6/7/2011 9:51,1.65,18226,United Kingdom,33.0,16.5,100.0
555947,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,6/8/2011 10:45,1.65,14911,EIRE,33.0,33.0,0.0
555979,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/8/2011 11:18,1.65,15039,United Kingdom,16.5,33.0,-50.0
556020,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/8/2011 12:03,1.65,13571,United Kingdom,3.3,16.5,-80.0
556041,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/8/2011 12:44,1.65,17954,United Kingdom,1.65,3.3,-50.0
556053,21932,SCANDINAVIAN PAISLEY PICNIC BAG,30,6/8/2011 13:15,1.65,15400,United Kingdom,49.5,1.65,2900.0000000000005
556063,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/8/2011 14:09,1.65,14587,United Kingdom,3.3,49.5,-93.33333333333333
556079,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,6/8/2011 15:18,1.65,18229,United Kingdom,16.5,3.3,400.0
556104,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,6/8/2011 16:34,1.65,13875,United Kingdom,33.0,16.5,100.0
556107,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,6/8/2011 17:09,1.65,17360,United Kingdom,1.65,33.0,-95.0
558705,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/1/2011 12:52,1.65,12748,United Kingdom,1.65,1.65,0.0
558708,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/1/2011 13:01,1.65,12748,United Kingdom,1.65,1.65,0.0
559526,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/10/2011 11:19,1.65,15756,United Kingdom,1.65,1.65,0.0
559552,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/10/2011 16:29,1.65,16014,United Kingdom,1.65,1.65,0.0
559887,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/13/2011 11:44,1.65,13263,United Kingdom,4.949999999999999,1.65,199.99999999999997
559894,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/13/2011 12:06,1.65,14159,United Kingdom,3.3,4.949999999999999,-33.33333333333333
559898,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/13/2011 12:18,1.65,16225,United Kingdom,1.65,3.3,-50.0
560053,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/14/2011 15:44,1.65,17612,United Kingdom,16.5,1.65,900.0
560105,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/14/2011 19:23,1.65,16794,United Kingdom,4.949999999999999,16.5,-70.0
560230,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/17/2011 10:53,1.65,12600,Germany,16.5,4.949999999999999,233.3333333333334
560385,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/18/2011 12:53,1.65,14583,United Kingdom,3.3,16.5,-80.0
560555,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/19/2011 13:01,1.65,14178,United Kingdom,3.3,3.3,0.0
560601,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/19/2011 17:17,1.65,16764,United Kingdom,1.65,3.3,-50.0
560448,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/19/2011 9:29,1.65,12840,United Kingdom,16.5,1.65,900.0
560688,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,7/20/2011 11:54,1.65,16393,United Kingdom,8.25,16.5,-50.0
560694,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,7/20/2011 12:05,1.65,12757,Portugal,33.0,8.25,300.0
560700,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/20/2011 12:38,1.65,17229,United Kingdom,3.3,33.0,-90.0
560723,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/20/2011 13:53,1.65,16464,United Kingdom,3.3,3.3,0.0
560727,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/20/2011 14:33,1.65,13571,United Kingdom,4.949999999999999,3.3,49.999999999999986
560864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/21/2011 13:54,1.65,14407,United Kingdom,16.5,4.949999999999999,233.3333333333334
560884,21932,SCANDINAVIAN PAISLEY PICNIC BAG,50,7/21/2011 16:12,1.65,13694,United Kingdom,82.5,16.5,400.0
560930,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/22/2011 10:23,1.65,15829,United Kingdom,16.5,82.5,-80.0
560931,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/22/2011 10:25,1.65,16365,United Kingdom,4.949999999999999,16.5,-70.0
561025,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/24/2011 10:37,1.65,16241,United Kingdom,1.65,4.949999999999999,-66.66666666666666
561074,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/24/2011 15:46,1.65,13037,United Kingdom,16.5,1.65,900.0
561324,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/26/2011 13:45,1.65,14414,United Kingdom,16.5,16.5,0.0
561363,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/26/2011 15:42,1.65,17238,United Kingdom,4.949999999999999,16.5,-70.0
561221,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/26/2011 9:23,1.65,15281,United Kingdom,16.5,4.949999999999999,233.3333333333334
561471,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,7/27/2011 13:14,1.65,14911,EIRE,33.0,16.5,100.0
561531,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,7/28/2011 9:27,1.65,14364,United Kingdom,33.0,33.0,0.0
561708,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/29/2011 11:28,1.65,13575,United Kingdom,16.5,33.0,-50.0
561774,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/29/2011 12:41,1.65,16729,United Kingdom,3.3,16.5,-80.0
558752,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/3/2011 11:40,1.65,16931,United Kingdom,4.949999999999999,3.3,49.999999999999986
561868,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/31/2011 11:26,1.65,16813,United Kingdom,3.3,4.949999999999999,-33.33333333333333
561874,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/31/2011 12:02,1.65,16255,United Kingdom,1.65,3.3,-50.0
561893,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/31/2011 14:39,1.65,12942,United Kingdom,3.3,1.65,100.0
561894,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,7/31/2011 15:00,1.65,14456,United Kingdom,3.3,3.3,0.0
558926,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/5/2011 10:21,1.65,17469,United Kingdom,16.5,3.3,400.0
559011,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/5/2011 12:50,1.65,17049,United Kingdom,16.5,16.5,0.0
559095,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/6/2011 10:49,1.65,13198,United Kingdom,16.5,16.5,0.0
559107,21932,SCANDINAVIAN PAISLEY PICNIC BAG,6,7/6/2011 11:22,1.65,15334,United Kingdom,9.899999999999999,16.5,-40.00000000000001
559120,21932,SCANDINAVIAN PAISLEY PICNIC BAG,6,7/6/2011 12:18,1.65,16393,United Kingdom,9.899999999999999,9.899999999999999,0.0
559168,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/6/2011 17:05,1.65,13263,United Kingdom,4.949999999999999,9.899999999999999,-50.0
559174,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/7/2011 10:04,1.65,18263,United Kingdom,16.5,4.949999999999999,233.3333333333334
559289,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,7/7/2011 12:22,1.65,15719,United Kingdom,4.949999999999999,16.5,-70.0
559299,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/7/2011 12:39,1.65,16929,United Kingdom,16.5,4.949999999999999,233.3333333333334
559310,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/7/2011 13:33,1.65,15505,United Kingdom,16.5,16.5,0.0
559321,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/7/2011 14:30,1.65,17069,United Kingdom,16.5,16.5,0.0
559368,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/8/2011 9:38,1.65,17031,United Kingdom,16.5,16.5,0.0
561967,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,8/1/2011 13:11,1.65,12844,United Kingdom,1.65,16.5,-90.0
562014,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/1/2011 14:05,1.65,14341,United Kingdom,16.5,1.65,900.0
562031,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,8/1/2011 17:37,1.65,16984,United Kingdom,1.65,16.5,-90.0
562878,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,8/10/2011 10:45,1.65,16241,United Kingdom,4.949999999999999,1.65,199.99999999999997
563022,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,8/11/2011 13:34,1.65,17248,United Kingdom,6.6,4.949999999999999,33.33333333333334
563022,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,8/11/2011 13:34,1.65,17248,United Kingdom,1.65,6.6,-74.99999999999999
563031,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/11/2011 14:38,1.65,13263,United Kingdom,3.3,1.65,100.0
563533,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/17/2011 11:14,1.65,16241,United Kingdom,3.3,3.3,0.0
563546,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,8/17/2011 12:24,1.65,16729,United Kingdom,8.25,3.3,150.00000000000003
563558,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/17/2011 13:40,1.65,14156,EIRE,16.5,8.25,100.0
563566,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/17/2011 14:25,1.65,13655,United Kingdom,16.5,16.5,0.0
563688,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/18/2011 12:41,1.65,16767,United Kingdom,16.5,16.5,0.0
563714,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/18/2011 15:51,1.65,14565,United Kingdom,16.5,16.5,0.0
563739,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/18/2011 20:05,1.65,17750,United Kingdom,16.5,16.5,0.0
563613,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/18/2011 8:49,1.65,12688,Israel,16.5,16.5,0.0
563745,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/19/2011 9:38,1.65,15159,United Kingdom,16.5,16.5,0.0
563912,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/21/2011 12:58,1.65,17675,United Kingdom,16.5,16.5,0.0
563928,21932,SCANDINAVIAN PAISLEY PICNIC BAG,6,8/21/2011 15:17,1.65,17059,United Kingdom,9.899999999999999,16.5,-40.00000000000001
564043,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/22/2011 12:55,1.65,14414,United Kingdom,16.5,9.899999999999999,66.66666666666669
564050,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/22/2011 13:32,1.65,17160,United Kingdom,16.5,16.5,0.0
564133,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,8/23/2011 11:01,1.65,14364,United Kingdom,33.0,16.5,100.0
564150,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,8/23/2011 12:30,2.95,14936,Channel Islands,14.75,33.0,-55.3030303030303
564187,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/23/2011 15:24,1.65,15005,United Kingdom,3.3,14.75,-77.62711864406779
564088,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/23/2011 9:38,1.65,17702,United Kingdom,16.5,3.3,400.0
564484,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,8/25/2011 13:46,1.65,13634,United Kingdom,1.65,16.5,-90.0
564510,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/25/2011 14:42,1.65,14194,United Kingdom,16.5,1.65,900.0
564372,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/25/2011 9:55,1.65,12714,France,16.5,16.5,0.0
564559,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/26/2011 9:37,1.65,15811,United Kingdom,16.5,16.5,0.0
562146,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/3/2011 10:45,1.65,17675,United Kingdom,16.5,16.5,0.0
562199,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/3/2011 12:20,1.65,12748,United Kingdom,3.3,16.5,-80.0
562201,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/3/2011 12:31,1.65,14527,United Kingdom,3.3,3.3,0.0
562210,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/3/2011 13:10,1.65,13486,United Kingdom,16.5,3.3,400.0
562260,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/3/2011 15:38,1.65,13408,United Kingdom,16.5,16.5,0.0
562341,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/4/2011 12:13,1.65,15005,United Kingdom,3.3,16.5,-80.0
562348,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,8/4/2011 12:36,1.65,17511,United Kingdom,33.0,3.3,900.0
562517,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,8/5/2011 12:27,1.65,15719,United Kingdom,3.3,33.0,-90.0
562711,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,8/8/2011 14:53,1.65,16788,United Kingdom,1.65,3.3,-50.0
562838,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/9/2011 15:59,1.65,13162,United Kingdom,16.5,1.65,900.0
565149,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,9/1/2011 14:13,1.65,14414,United Kingdom,16.5,16.5,0.0
565207,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/1/2011 16:46,1.65,16764,United Kingdom,1.65,16.5,-90.0
566290,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,9/11/2011 15:24,1.65,14456,United Kingdom,3.3,1.65,100.0
566290,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/11/2011 15:24,1.65,14456,United Kingdom,1.65,3.3,-50.0
566601,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/13/2011 15:57,1.65,16469,United Kingdom,1.65,1.65,0.0
566625,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,9/14/2011 9:38,1.65,14911,EIRE,16.5,1.65,900.0
566864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,9/15/2011 12:51,1.65,17786,United Kingdom,8.25,16.5,-50.0
566864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,9/15/2011 12:51,1.65,17786,United Kingdom,3.3,8.25,-60.0
567138,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,9/16/2011 14:39,1.65,17652,United Kingdom,16.5,3.3,400.0
567323,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/19/2011 14:23,1.65,17557,United Kingdom,1.65,16.5,-90.0
567656,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/21/2011 14:40,2.46,14096,United Kingdom,2.46,1.65,49.09090909090909
567675,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/21/2011 15:54,1.65,15351,United Kingdom,1.65,2.46,-32.926829268292686
567929,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,9/22/2011 17:31,1.65,12425,Portugal,16.5,1.65,900.0
568346,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/26/2011 15:28,2.46,14096,United Kingdom,2.46,16.5,-85.09090909090908
568708,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,9/28/2011 15:41,1.65,12393,Australia,16.5,2.46,570.7317073170732
569134,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,9/30/2011 14:07,1.65,15411,United Kingdom,16.5,16.5,0.0
565408,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,9/4/2011 11:12,1.65,16813,United Kingdom,1.65,16.5,-90.0
540972,21988,PACK OF 6 SKULL PAPER PLATES,48,1/12/2011 14:13,0.85,12437,France,40.8,,
540994,21988,PACK OF 6 SKULL PAPER PLATES,12,1/13/2011 9:29,0.85,13089,United Kingdom,10.2,40.8,-75.0
541485,21988,PACK OF 6 SKULL PAPER PLATES,2,1/18/2011 13:05,0.85,18118,United Kingdom,1.7,10.2,-83.33333333333334
541571,21988,PACK OF 6 SKULL PAPER PLATES,6,1/19/2011 12:38,0.85,12841,United Kingdom,5.1,1.7,199.99999999999997
541631,21988,PACK OF 6 SKULL PAPER PLATES,12,1/20/2011 10:48,0.85,12637,France,10.2,5.1,100.0
541658,21988,PACK OF 6 SKULL PAPER PLATES,1,1/20/2011 12:16,0.85,15529,United Kingdom,0.85,10.2,-91.66666666666667
541683,21988,PACK OF 6 SKULL PAPER PLATES,6,1/20/2011 15:01,0.85,14085,United Kingdom,5.1,0.85,500.0
542208,21988,PACK OF 6 SKULL PAPER PLATES,192,1/26/2011 11:35,0.64,16422,United Kingdom,122.88,5.1,2309.411764705883
540157,21988,PACK OF 6 SKULL PAPER PLATES,6,1/5/2011 11:41,0.85,15311,United Kingdom,5.1,122.88,-95.849609375
540458,21988,PACK OF 6 SKULL PAPER PLATES,12,1/7/2011 12:28,0.85,12501,Germany,10.2,5.1,100.0
570333,21988,PACK OF 6 SKULL PAPER PLATES,3,10/10/2011 12:19,0.85,18126,United Kingdom,2.55,10.2,-75.0
570479,21988,PACK OF 6 SKULL PAPER PLATES,10,10/10/2011 16:58,0.85,17589,United Kingdom,8.5,2.55,233.33333333333334
571244,21988,PACK OF 6 SKULL PAPER PLATES,2,10/14/2011 15:46,0.85,17180,United Kingdom,1.7,8.5,-80.0
571267,21988,PACK OF 6 SKULL PAPER PLATES,6,10/16/2011 11:58,0.85,17811,United Kingdom,5.1,1.7,199.99999999999997
571280,21988,PACK OF 6 SKULL PAPER PLATES,5,10/16/2011 13:08,0.85,18122,United Kingdom,4.25,5.1,-16.66666666666666
571676,21988,PACK OF 6 SKULL PAPER PLATES,2,10/18/2011 13:29,0.85,16910,United Kingdom,1.7,4.25,-60.0
571697,21988,PACK OF 6 SKULL PAPER PLATES,12,10/18/2011 14:49,0.85,12759,Netherlands,10.2,1.7,500.0
571743,21988,PACK OF 6 SKULL PAPER PLATES,1,10/19/2011 10:38,0.85,15853,United Kingdom,0.85,10.2,-91.66666666666667
569238,21988,PACK OF 6 SKULL PAPER PLATES,12,10/2/2011 15:52,0.85,17954,United Kingdom,10.2,0.85,1100.0
572061,21988,PACK OF 6 SKULL PAPER PLATES,12,10/20/2011 12:53,0.85,12474,Germany,10.2,10.2,0.0
572087,21988,PACK OF 6 SKULL PAPER PLATES,12,10/20/2011 14:30,0.85,12683,France,10.2,10.2,0.0
572447,21988,PACK OF 6 SKULL PAPER PLATES,2,10/24/2011 12:25,0.85,17811,United Kingdom,1.7,10.2,-83.33333333333334
572452,21988,PACK OF 6 SKULL PAPER PLATES,12,10/24/2011 12:36,0.85,12921,United Kingdom,10.2,1.7,500.0
572695,21988,PACK OF 6 SKULL PAPER PLATES,12,10/25/2011 14:23,0.85,12610,Italy,10.2,10.2,0.0
573401,21988,PACK OF 6 SKULL PAPER PLATES,12,10/30/2011 15:43,0.85,12364,Belgium,10.2,10.2,0.0
569669,21988,PACK OF 6 SKULL PAPER PLATES,1,10/5/2011 13:47,0.85,14730,United Kingdom,0.85,10.2,-91.66666666666667
569669,21988,PACK OF 6 SKULL PAPER PLATES,5,10/5/2011 13:47,0.85,14730,United Kingdom,4.25,0.85,400.0
570030,21988,PACK OF 6 SKULL PAPER PLATES,12,10/7/2011 10:44,0.85,12740,France,10.2,4.25,140.0
570214,21988,PACK OF 6 SKULL PAPER PLATES,3,10/9/2011 11:50,0.85,12748,United Kingdom,2.55,10.2,-75.0
575508,21988,PACK OF 6 SKULL PAPER PLATES,192,11/10/2011 10:32,0.64,14646,Netherlands,122.88,2.55,4718.823529411765
575629,21988,PACK OF 6 SKULL PAPER PLATES,12,11/10/2011 13:34,0.85,12599,France,10.2,122.88,-91.69921875
575880,21988,PACK OF 6 SKULL PAPER PLATES,12,11/11/2011 13:35,0.85,12726,France,10.2,10.2,0.0
575919,21988,PACK OF 6 SKULL PAPER PLATES,3,11/11/2011 17:00,0.85,15311,United Kingdom,2.55,10.2,-75.0
576222,21988,PACK OF 6 SKULL PAPER PLATES,24,11/14/2011 13:02,0.85,12490,France,20.4,2.55,700.0
576249,21988,PACK OF 6 SKULL PAPER PLATES,1,11/14/2011 13:47,0.85,17811,United Kingdom,0.85,20.4,-95.83333333333333
576784,21988,PACK OF 6 SKULL PAPER PLATES,5,11/16/2011 13:40,0.85,16204,United Kingdom,4.25,0.85,400.0
577106,21988,PACK OF 6 SKULL PAPER PLATES,2,11/17/2011 17:18,0.85,14456,United Kingdom,1.7,4.25,-60.0
577126,21988,PACK OF 6 SKULL PAPER PLATES,24,11/17/2011 19:22,0.85,12406,Denmark,20.4,1.7,1100.0
577687,21988,PACK OF 6 SKULL PAPER PLATES,12,11/21/2011 11:16,0.85,12583,France,10.2,20.4,-50.0
577855,21988,PACK OF 6 SKULL PAPER PLATES,4,11/22/2011 11:18,0.85,15877,United Kingdom,3.4,10.2,-66.66666666666666
578072,21988,PACK OF 6 SKULL PAPER PLATES,3,11/22/2011 16:02,0.85,17759,United Kingdom,2.55,3.4,-25.000000000000007
