InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSale,PreviousTotalSale,PercentageChange
562450,20719,WOODLAND CHARLOTTE BAG,10,8/5/2011 8:40,0.85,12562,France,8.5,2.55,233.33333333333334
562564,20719,WOODLAND CHARLOTTE BAG,10,8/7/2011 10:43,0.85,15058,United Kingdom,8.5,8.5,0.0
562567,20719,WOODLAND CHARLOTTE BAG,10,8/7/2011 11:40,0.85,12877,United Kingdom,8.5,8.5,0.0
562568,20719,WOODLAND CHARLOTTE BAG,10,8/7/2011 11:59,0.85,12720,Germany,8.5,8.5,0.0
562569,20719,WOODLAND CHARLOTTE BAG,10,8/7/2011 12:05,0.85,17323,United Kingdom,8.5,8.5,0.0
562710,20719,WOODLAND CHARLOTTE BAG,30,8/8/2011 14:37,0.72,14298,United Kingdom,21.599999999999998,8.5,154.1176470588235
562770,20719,WOODLAND CHARLOTTE BAG,10,8/9/2011 11:56,0.85,17139,United Kingdom,8.5,21.599999999999998,-60.64814814814814
562779,20719,WOODLAND CHARLOTTE BAG,1,8/9/2011 12:58,0.85,17841,United Kingdom,0.85,8.5,-90.0
562789,20719,WOODLAND CHARLOTTE BAG,200,8/9/2011 13:50,0.72,14646,Netherlands,144.0,0.85,16841.176470588238
566290,20719,WOODLAND CHARLOTTE BAG,1,9/11/2011 15:24,0.85,14456,United Kingdom,0.85,144.0,-99.40972222222223
566425,20719,WOODLAND CHARLOTTE BAG,10,9/12/2011 14:22,0.85,16458,United Kingdom,8.5,0.85,900.0
C566467,20719,WOODLAND CHARLOTTE BAG,-14,9/12/2011 18:04,0.85,14688,United Kingdom,-11.9,8.5,-240.0
566304,20719,WOODLAND CHARLOTTE BAG,10,9/12/2011 9:03,0.85,18158,United Kingdom,8.5,-11.9,-171.42857142857142
566709,20719,WOODLAND CHARLOTTE BAG,100,9/14/2011 11:58,0.72,16745,United Kingdom,72.0,8.5,747.0588235294118
566847,20719,WOODLAND CHARLOTTE BAG,5,9/15/2011 11:57,0.85,15005,United Kingdom,4.25,72.0,-94.09722222222221
567095,20719,WOODLAND CHARLOTTE BAG,10,9/16/2011 13:03,0.85,17049,United Kingdom,8.5,4.25,100.0
566976,20719,WOODLAND CHARLOTTE BAG,10,9/16/2011 9:27,0.85,15382,United Kingdom,8.5,8.5,0.0
567161,20719,WOODLAND CHARLOTTE BAG,30,9/18/2011 10:46,0.85,15947,United Kingdom,25.5,8.5,200.0
567185,20719,WOODLAND CHARLOTTE BAG,3,9/18/2011 15:55,0.85,16370,United Kingdom,2.55,25.5,-90.0
567203,20719,WOODLAND CHARLOTTE BAG,10,9/19/2011 10:42,0.85,16080,United Kingdom,8.5,2.55,233.33333333333334
567211,20719,WOODLAND CHARLOTTE BAG,5,9/19/2011 11:02,0.85,14159,United Kingdom,4.25,8.5,-50.0
567280,20719,WOODLAND CHARLOTTE BAG,200,9/19/2011 11:46,0.72,14646,Netherlands,144.0,4.25,3288.2352941176473
567302,20719,WOODLAND CHARLOTTE BAG,10,9/19/2011 13:02,0.85,15058,United Kingdom,8.5,144.0,-94.09722222222221
565287,20719,WOODLAND CHARLOTTE BAG,20,9/2/2011 11:42,0.85,12483,Sweden,17.0,8.5,100.0
565333,20719,WOODLAND CHARLOTTE BAG,10,9/2/2011 14:23,0.85,12375,Finland,8.5,17.0,-50.0
567619,20719,WOODLAND CHARLOTTE BAG,10,9/21/2011 12:28,0.85,15203,United Kingdom,8.5,8.5,0.0
567721,20719,WOODLAND CHARLOTTE BAG,100,9/22/2011 10:38,0.72,12409,Switzerland,72.0,8.5,747.0588235294118
567915,20719,WOODLAND CHARLOTTE BAG,10,9/22/2011 17:15,0.85,12579,France,8.5,72.0,-88.19444444444444
567935,20719,WOODLAND CHARLOTTE BAG,10,9/22/2011 18:07,0.85,13320,United Kingdom,8.5,8.5,0.0
567976,20719,WOODLAND CHARLOTTE BAG,10,9/23/2011 10:26,0.85,13127,United Kingdom,8.5,8.5,0.0
568056,20719,WOODLAND CHARLOTTE BAG,10,9/23/2011 12:55,0.85,12705,Germany,8.5,8.5,0.0
567959,20719,WOODLAND CHARLOTTE BAG,40,9/23/2011 9:13,0.85,12516,Germany,34.0,8.5,300.0
C568232,20719,WOODLAND CHARLOTTE BAG,-6,9/26/2011 11:27,0.85,14808,United Kingdom,-5.1,34.0,-115.00000000000001
568551,20719,WOODLAND CHARLOTTE BAG,10,9/27/2011 14:58,0.85,14883,United Kingdom,8.5,-5.1,-266.6666666666667
568650,20719,WOODLAND CHARLOTTE BAG,10,9/28/2011 11:56,0.85,13505,Switzerland,8.5,8.5,0.0
568675,20719,WOODLAND CHARLOTTE BAG,30,9/28/2011 13:32,0.72,14298,United Kingdom,21.599999999999998,8.5,154.1176470588235
568701,20719,WOODLAND CHARLOTTE BAG,10,9/28/2011 15:07,0.85,13924,United Kingdom,8.5,21.599999999999998,-60.64814814814814
C568879,20719,WOODLAND CHARLOTTE BAG,-20,9/29/2011 12:38,0.72,14680,United Kingdom,-14.399999999999999,8.5,-269.4117647058823
568882,20719,WOODLAND CHARLOTTE BAG,10,9/29/2011 12:39,0.85,12839,United Kingdom,8.5,-14.399999999999999,-159.0277777777778
568994,20719,WOODLAND CHARLOTTE BAG,10,9/29/2011 16:52,0.85,12598,France,8.5,8.5,0.0
565434,20719,WOODLAND CHARLOTTE BAG,3,9/4/2011 13:35,0.85,12867,United Kingdom,2.55,8.5,-70.0
565541,20719,WOODLAND CHARLOTTE BAG,2,9/5/2011 12:00,0.85,14159,United Kingdom,1.7,2.55,-33.33333333333333
565579,20719,WOODLAND CHARLOTTE BAG,2,9/5/2011 12:35,0.85,18283,United Kingdom,1.7,1.7,0.0
565585,20719,WOODLAND CHARLOTTE BAG,10,9/5/2011 13:22,0.85,16172,United Kingdom,8.5,1.7,400.0
565588,20719,WOODLAND CHARLOTTE BAG,10,9/5/2011 13:50,0.85,16918,United Kingdom,8.5,8.5,0.0
565915,20719,WOODLAND CHARLOTTE BAG,5,9/7/2011 15:52,0.85,15752,United Kingdom,4.25,8.5,-50.0
565971,20719,WOODLAND CHARLOTTE BAG,3,9/8/2011 11:27,0.85,13571,United Kingdom,2.55,4.25,-40.0
566035,20719,WOODLAND CHARLOTTE BAG,10,9/8/2011 13:17,0.85,12839,United Kingdom,8.5,2.55,233.33333333333334
566054,20719,WOODLAND CHARLOTTE BAG,20,9/8/2011 15:04,0.85,12592,Germany,17.0,8.5,100.0
565920,20719,WOODLAND CHARLOTTE BAG,10,9/8/2011 8:56,0.85,15298,United Kingdom,8.5,17.0,-50.0
540682,20723,STRAWBERRY CHARLOTTE BAG,10,1/10/2011 16:29,0.85,16112,United Kingdom,8.5,,
540835,20723,STRAWBERRY CHARLOTTE BAG,10,1/11/2011 15:00,0.85,12724,France,8.5,8.5,0.0
541010,20723,STRAWBERRY CHARLOTTE BAG,10,1/13/2011 11:05,0.85,14114,United Kingdom,8.5,8.5,0.0
541094,20723,STRAWBERRY CHARLOTTE BAG,30,1/13/2011 13:36,0.85,13246,United Kingdom,25.5,8.5,200.0
541265,20723,STRAWBERRY CHARLOTTE BAG,5,1/16/2011 16:23,0.85,17609,United Kingdom,4.25,25.5,-83.33333333333334
541574,20723,STRAWBERRY CHARLOTTE BAG,10,1/19/2011 12:52,0.85,12826,United Kingdom,8.5,4.25,100.0
541880,20723,STRAWBERRY CHARLOTTE BAG,20,1/24/2011 10:38,0.85,13819,United Kingdom,17.0,8.5,100.0
542000,20723,STRAWBERRY CHARLOTTE BAG,10,1/25/2011 10:49,0.85,14257,United Kingdom,8.5,17.0,-50.0
542002,20723,STRAWBERRY CHARLOTTE BAG,30,1/25/2011 10:57,0.72,14298,United Kingdom,21.599999999999998,8.5,154.1176470588235
C542092,20723,STRAWBERRY CHARLOTTE BAG,-2,1/25/2011 12:45,0.72,14389,United Kingdom,-1.44,21.599999999999998,-106.66666666666667
C542138,20723,STRAWBERRY CHARLOTTE BAG,-10,1/25/2011 17:21,0.85,17368,United Kingdom,-8.5,-1.44,490.2777777777778
542152,20723,STRAWBERRY CHARLOTTE BAG,10,1/26/2011 10:33,0.85,13534,United Kingdom,8.5,-8.5,-200.0
542216,20723,STRAWBERRY CHARLOTTE BAG,10,1/26/2011 12:29,0.85,14911,EIRE,8.5,8.5,0.0
542503,20723,STRAWBERRY CHARLOTTE BAG,10,1/28/2011 11:58,0.85,16327,United Kingdom,8.5,8.5,0.0
542519,20723,STRAWBERRY CHARLOTTE BAG,10,1/28/2011 12:19,0.85,15159,United Kingdom,8.5,8.5,0.0
542600,20723,STRAWBERRY CHARLOTTE BAG,10,1/30/2011 11:11,0.85,16923,United Kingdom,8.5,8.5,0.0
540021,20723,STRAWBERRY CHARLOTTE BAG,1,1/4/2011 12:51,0.85,17841,United Kingdom,0.85,8.5,-90.0
540099,20723,STRAWBERRY CHARLOTTE BAG,10,1/4/2011 16:41,0.85,15808,United Kingdom,8.5,0.85,900.0
540247,20723,STRAWBERRY CHARLOTTE BAG,2,1/5/2011 15:56,0.85,15464,United Kingdom,1.7,8.5,-80.0
540273,20723,STRAWBERRY CHARLOTTE BAG,10,1/6/2011 11:57,0.85,17368,United Kingdom,8.5,1.7,400.0
540349,20723,STRAWBERRY CHARLOTTE BAG,10,1/6/2011 14:07,0.85,15379,United Kingdom,8.5,8.5,0.0
540362,20723,STRAWBERRY CHARLOTTE BAG,5,1/6/2011 15:42,0.85,13656,United Kingdom,4.25,8.5,-50.0
540405,20723,STRAWBERRY CHARLOTTE BAG,100,1/7/2011 9:50,0.72,14828,United Kingdom,72.0,4.25,1594.1176470588236
570288,20723,STRAWBERRY CHARLOTTE BAG,4,10/10/2011 11:47,0.85,16960,United Kingdom,3.4,72.0,-95.27777777777777
570425,20723,STRAWBERRY CHARLOTTE BAG,10,10/10/2011 13:54,0.85,15128,United Kingdom,8.5,3.4,150.0
570442,20723,STRAWBERRY CHARLOTTE BAG,2,10/10/2011 14:37,0.85,16549,United Kingdom,1.7,8.5,-80.0
570488,20723,STRAWBERRY CHARLOTTE BAG,2,10/10/2011 17:12,1.63,14096,United Kingdom,3.26,1.7,91.76470588235294
570514,20723,STRAWBERRY CHARLOTTE BAG,12,10/11/2011 10:36,0.85,13089,United Kingdom,10.2,3.26,212.8834355828221
570672,20723,STRAWBERRY CHARLOTTE BAG,10,10/11/2011 14:52,0.85,12536,France,8.5,10.2,-16.66666666666666
570842,20723,STRAWBERRY CHARLOTTE BAG,10,10/12/2011 14:21,0.85,17676,United Kingdom,8.5,8.5,0.0
571030,20723,STRAWBERRY CHARLOTTE BAG,10,10/13/2011 12:26,0.85,12876,Belgium,8.5,8.5,0.0
571056,20723,STRAWBERRY CHARLOTTE BAG,10,10/13/2011 14:10,0.85,15367,United Kingdom,8.5,8.5,0.0
571117,20723,STRAWBERRY CHARLOTTE BAG,10,10/13/2011 17:51,0.85,16224,United Kingdom,8.5,8.5,0.0
571129,20723,STRAWBERRY CHARLOTTE BAG,20,10/14/2011 10:03,0.85,14156,EIRE,17.0,8.5,100.0
571213,20723,STRAWBERRY CHARLOTTE BAG,10,10/14/2011 12:55,0.85,13995,United Kingdom,8.5,17.0,-50.0
571441,20723,STRAWBERRY CHARLOTTE BAG,1,10/17/2011 13:31,1.63,14096,United Kingdom,1.63,8.5,-80.82352941176471
571303,20723,STRAWBERRY CHARLOTTE BAG,10,10/17/2011 9:36,0.85,13875,United Kingdom,8.5,1.63,421.4723926380368
571679,20723,STRAWBERRY CHARLOTTE BAG,1,10/18/2011 13:41,0.85,14159,United Kingdom,0.85,8.5,-90.0
571679,20723,STRAWBERRY CHARLOTTE BAG,4,10/18/2011 13:41,0.85,14159,United Kingdom,3.4,0.85,300.0
571824,20723,STRAWBERRY CHARLOTTE BAG,10,10/19/2011 11:49,0.85,12472,Germany,8.5,3.4,150.0
569205,20723,STRAWBERRY CHARLOTTE BAG,10,10/2/2011 10:55,0.85,16923,United Kingdom,8.5,8.5,0.0
569220,20723,STRAWBERRY CHARLOTTE BAG,1,10/2/2011 13:26,0.85,16007,United Kingdom,0.85,8.5,-90.0
569225,20723,STRAWBERRY CHARLOTTE BAG,3,10/2/2011 14:25,0.85,16930,United Kingdom,2.55,0.85,199.99999999999997
572028,20723,STRAWBERRY CHARLOTTE BAG,10,10/20/2011 11:47,0.85,15296,United Kingdom,8.5,2.55,233.33333333333334
572098,20723,STRAWBERRY CHARLOTTE BAG,10,10/20/2011 15:38,0.85,15117,United Kingdom,8.5,8.5,0.0
572280,20723,STRAWBERRY CHARLOTTE BAG,2,10/23/2011 11:05,0.85,16007,United Kingdom,1.7,8.5,-80.0
572487,20723,STRAWBERRY CHARLOTTE BAG,10,10/24/2011 13:52,0.85,15801,United Kingdom,8.5,1.7,400.0
572552,20723,STRAWBERRY CHARLOTTE BAG,1,10/24/2011 17:07,1.63,14096,United Kingdom,1.63,8.5,-80.82352941176471
572565,20723,STRAWBERRY CHARLOTTE BAG,10,10/25/2011 10:17,0.85,16762,United Kingdom,8.5,1.63,421.4723926380368
572567,20723,STRAWBERRY CHARLOTTE BAG,10,10/25/2011 10:27,0.85,12398,Switzerland,8.5,8.5,0.0
572653,20723,STRAWBERRY CHARLOTTE BAG,4,10/25/2011 12:12,0.85,15861,United Kingdom,3.4,8.5,-60.0
572688,20723,STRAWBERRY CHARLOTTE BAG,10,10/25/2011 14:09,0.85,13028,United Kingdom,8.5,3.4,150.0
572863,20723,STRAWBERRY CHARLOTTE BAG,5,10/26/2011 12:53,0.85,17841,United Kingdom,4.25,8.5,-50.0
572866,20723,STRAWBERRY CHARLOTTE BAG,3,10/26/2011 13:07,0.85,15005,United Kingdom,2.55,4.25,-40.0
572867,20723,STRAWBERRY CHARLOTTE BAG,4,10/26/2011 13:19,0.85,14598,United Kingdom,3.4,2.55,33.333333333333336
573078,20723,STRAWBERRY CHARLOTTE BAG,10,10/27/2011 14:13,0.85,12839,United Kingdom,8.5,3.4,150.0
569383,20723,STRAWBERRY CHARLOTTE BAG,20,10/3/2011 16:46,0.85,15159,United Kingdom,17.0,8.5,100.0
569246,20723,STRAWBERRY CHARLOTTE BAG,2,10/3/2011 9:57,1.63,14096,United Kingdom,3.26,17.0,-80.82352941176471
573326,20723,STRAWBERRY CHARLOTTE BAG,10,10/30/2011 11:08,0.85,15298,United Kingdom,8.5,3.26,160.73619631901843
573330,20723,STRAWBERRY CHARLOTTE BAG,4,10/30/2011 11:22,0.85,16923,United Kingdom,3.4,8.5,-60.0
573339,20723,STRAWBERRY CHARLOTTE BAG,10,10/30/2011 11:49,0.85,13278,United Kingdom,8.5,3.4,150.0
573340,20723,STRAWBERRY CHARLOTTE BAG,6,10/30/2011 11:55,0.85,14159,United Kingdom,5.1,8.5,-40.0
573361,20723,STRAWBERRY CHARLOTTE BAG,5,10/30/2011 12:53,0.85,14456,United Kingdom,4.25,5.1,-16.66666666666666
573485,20723,STRAWBERRY CHARLOTTE BAG,10,10/31/2011 11:37,0.85,15752,United Kingdom,8.5,4.25,100.0
573576,20723,STRAWBERRY CHARLOTTE BAG,4,10/31/2011 14:09,1.63,14096,United Kingdom,6.52,8.5,-23.29411764705883
569409,20723,STRAWBERRY CHARLOTTE BAG,10,10/4/2011 9:38,0.85,14110,United Kingdom,8.5,6.52,30.36809815950921
569568,20723,STRAWBERRY CHARLOTTE BAG,10,10/5/2011 9:57,0.85,12700,France,8.5,8.5,0.0
569900,20723,STRAWBERRY CHARLOTTE BAG,10,10/6/2011 16:17,0.85,17651,United Kingdom,8.5,8.5,0.0
570088,20723,STRAWBERRY CHARLOTTE BAG,2,10/7/2011 11:32,0.85,16764,United Kingdom,1.7,8.5,-80.0
C570099,20723,STRAWBERRY CHARLOTTE BAG,-1,10/7/2011 12:11,0.72,13798,United Kingdom,-0.72,1.7,-142.35294117647058
570103,20723,STRAWBERRY CHARLOTTE BAG,2,10/7/2011 12:18,0.85,15719,United Kingdom,1.7,-0.72,-336.11111111111114
570108,20723,STRAWBERRY CHARLOTTE BAG,10,10/7/2011 12:25,0.85,13004,United Kingdom,8.5,1.7,400.0
C570221,20723,STRAWBERRY CHARLOTTE BAG,-18,10/9/2011 12:56,0.85,13113,United Kingdom,-15.299999999999999,8.5,-280.0
573901,20723,STRAWBERRY CHARLOTTE BAG,10,11/1/2011 14:49,0.85,14191,United Kingdom,8.5,-15.299999999999999,-155.55555555555557
573746,20723,STRAWBERRY CHARLOTTE BAG,50,11/1/2011 9:01,0.85,13461,United Kingdom,42.5,8.5,400.0
575607,20723,STRAWBERRY CHARLOTTE BAG,2,11/10/2011 12:37,1.63,14096,United Kingdom,3.26,42.5,-92.32941176470588
575610,20723,STRAWBERRY CHARLOTTE BAG,10,11/10/2011 12:45,0.85,16628,United Kingdom,8.5,3.26,160.73619631901843
575612,20723,STRAWBERRY CHARLOTTE BAG,10,11/10/2011 12:47,0.85,17416,United Kingdom,8.5,8.5,0.0
575668,20723,STRAWBERRY CHARLOTTE BAG,1,11/10/2011 14:59,0.85,18283,United Kingdom,0.85,8.5,-90.0
575757,20723,STRAWBERRY CHARLOTTE BAG,2,11/11/2011 10:49,0.85,17295,United Kingdom,1.7,0.85,100.0
575932,20723,STRAWBERRY CHARLOTTE BAG,10,11/13/2011 10:35,0.85,16923,United Kingdom,8.5,1.7,400.0
575970,20723,STRAWBERRY CHARLOTTE BAG,1,11/13/2011 12:50,0.85,16416,United Kingdom,0.85,8.5,-90.0
576057,20723,STRAWBERRY CHARLOTTE BAG,3,11/13/2011 15:06,0.85,15861,United Kingdom,2.55,0.85,199.99999999999997
576073,20723,STRAWBERRY CHARLOTTE BAG,2,11/13/2011 16:13,0.85,16930,United Kingdom,1.7,2.55,-33.33333333333333
576075,20723,STRAWBERRY CHARLOTTE BAG,6,11/13/2011 16:16,0.85,15861,United Kingdom,5.1,1.7,199.99999999999997
576318,20723,STRAWBERRY CHARLOTTE BAG,10,11/14/2011 14:57,0.85,15058,United Kingdom,8.5,5.1,66.66666666666667
576339,20723,STRAWBERRY CHARLOTTE BAG,4,11/14/2011 15:27,1.63,14096,United Kingdom,6.52,8.5,-23.29411764705883
576364,20723,STRAWBERRY CHARLOTTE BAG,5,11/14/2011 17:40,0.85,15009,United Kingdom,4.25,6.52,-34.81595092024539
576381,20723,STRAWBERRY CHARLOTTE BAG,10,11/15/2011 9:26,0.85,12839,United Kingdom,8.5,4.25,100.0
576890,20723,STRAWBERRY CHARLOTTE BAG,10,11/16/2011 17:25,0.85,12662,Germany,8.5,8.5,0.0
577050,20723,STRAWBERRY CHARLOTTE BAG,10,11/17/2011 13:59,0.85,14191,United Kingdom,8.5,8.5,0.0
577303,20723,STRAWBERRY CHARLOTTE BAG,10,11/18/2011 13:02,0.85,14390,United Kingdom,8.5,8.5,0.0
577400,20723,STRAWBERRY CHARLOTTE BAG,10,11/18/2011 17:20,0.85,16201,United Kingdom,8.5,8.5,0.0
577474,20723,STRAWBERRY CHARLOTTE BAG,10,11/20/2011 11:30,0.85,12778,Netherlands,8.5,8.5,0.0
577504,20723,STRAWBERRY CHARLOTTE BAG,4,11/20/2011 12:36,0.85,14159,United Kingdom,3.4,8.5,-60.0
577549,20723,STRAWBERRY CHARLOTTE BAG,7,11/20/2011 15:00,0.85,17841,United Kingdom,5.95,3.4,75.00000000000001
577782,20723,STRAWBERRY CHARLOTTE BAG,2,11/21/2011 16:17,0.85,16549,United Kingdom,1.7,5.95,-71.42857142857143
577831,20723,STRAWBERRY CHARLOTTE BAG,10,11/22/2011 10:17,0.85,16748,United Kingdom,8.5,1.7,400.0
577822,20723,STRAWBERRY CHARLOTTE BAG,100,11/22/2011 9:34,0.72,14607,United Kingdom,72.0,8.5,747.0588235294118
578262,20723,STRAWBERRY CHARLOTTE BAG,2,11/23/2011 13:27,0.85,18283,United Kingdom,1.7,72.0,-97.63888888888889
578270,20723,STRAWBERRY CHARLOTTE BAG,8,11/23/2011 13:39,1.63,14096,United Kingdom,13.04,1.7,667.0588235294118
578445,20723,STRAWBERRY CHARLOTTE BAG,10,11/24/2011 12:25,0.85,15005,United Kingdom,8.5,13.04,-34.81595092024539
578510,20723,STRAWBERRY CHARLOTTE BAG,3,11/24/2011 13:25,0.85,14056,United Kingdom,2.55,8.5,-70.0
578519,20723,STRAWBERRY CHARLOTTE BAG,1,11/24/2011 13:56,0.85,14591,United Kingdom,0.85,2.55,-66.66666666666666
578633,20723,STRAWBERRY CHARLOTTE BAG,10,11/24/2011 16:31,0.85,16616,United Kingdom,8.5,0.85,900.0
578665,20723,STRAWBERRY CHARLOTTE BAG,40,11/24/2011 17:02,0.85,16570,United Kingdom,34.0,8.5,300.0
578678,20723,STRAWBERRY CHARLOTTE BAG,1,11/24/2011 19:59,0.85,17841,United Kingdom,0.85,34.0,-97.5
578702,20723,STRAWBERRY CHARLOTTE BAG,10,11/25/2011 10:58,0.85,15382,United Kingdom,8.5,0.85,900.0
578936,20723,STRAWBERRY CHARLOTTE BAG,10,11/27/2011 13:00,0.85,16923,United Kingdom,8.5,8.5,0.0
579039,20723,STRAWBERRY CHARLOTTE BAG,10,11/28/2011 10:23,0.85,17031,United Kingdom,8.5,8.5,0.0
579131,20723,STRAWBERRY CHARLOTTE BAG,30,11/28/2011 12:33,0.85,12839,United Kingdom,25.5,8.5,200.0
579161,20723,STRAWBERRY CHARLOTTE BAG,2,11/28/2011 13:56,0.85,17379,United Kingdom,1.7,25.5,-93.33333333333333
579196,20723,STRAWBERRY CHARLOTTE BAG,1,11/28/2011 15:54,1.63,14096,United Kingdom,1.63,1.7,-4.117647058823533
579840,20723,STRAWBERRY CHARLOTTE BAG,10,11/30/2011 16:19,0.85,18158,United Kingdom,8.5,1.63,421.4723926380368
574328,20723,STRAWBERRY CHARLOTTE BAG,10,11/4/2011 9:05,0.85,13081,United Kingdom,8.5,8.5,0.0
574657,20723,STRAWBERRY CHARLOTTE BAG,1,11/6/2011 11:43,0.85,13772,United Kingdom,0.85,8.5,-90.0
574684,20723,STRAWBERRY CHARLOTTE BAG,10,11/6/2011 12:56,0.85,17581,United Kingdom,8.5,0.85,900.0
575091,20723,STRAWBERRY CHARLOTTE BAG,10,11/8/2011 14:05,0.85,17160,United Kingdom,8.5,8.5,0.0
575331,20723,STRAWBERRY CHARLOTTE BAG,10,11/9/2011 13:52,0.85,13209,United Kingdom,8.5,8.5,0.0
536409,20723,STRAWBERRY CHARLOTTE BAG,1,12/1/2010 11:45,0.85,17908,United Kingdom,0.85,8.5,-90.0
536378,20723,STRAWBERRY CHARLOTTE BAG,10,12/1/2010 9:37,0.85,14688,United Kingdom,8.5,0.85,900.0
580027,20723,STRAWBERRY CHARLOTTE BAG,4,12/1/2011 12:01,0.85,14178,United Kingdom,3.4,8.5,-60.0
538374,20723,STRAWBERRY CHARLOTTE BAG,1,12/12/2010 11:17,0.85,14159,United Kingdom,0.85,3.4,-75.0
538800,20723,STRAWBERRY CHARLOTTE BAG,10,12/14/2010 11:51,0.85,16458,United Kingdom,8.5,0.85,900.0
538811,20723,STRAWBERRY CHARLOTTE BAG,10,12/14/2010 12:22,0.85,13178,United Kingdom,8.5,8.5,0.0
538866,20723,STRAWBERRY CHARLOTTE BAG,1,12/14/2010 14:40,0.85,17841,United Kingdom,0.85,8.5,-90.0
538951,20723,STRAWBERRY CHARLOTTE BAG,1,12/15/2010 11:26,0.85,16782,United Kingdom,0.85,0.85,0.0
539010,20723,STRAWBERRY CHARLOTTE BAG,6,12/15/2010 13:24,0.85,15005,United Kingdom,5.1,0.85,500.0
539213,20723,STRAWBERRY CHARLOTTE BAG,10,12/16/2010 12:23,0.85,12877,United Kingdom,8.5,5.1,66.66666666666667
539309,20723,STRAWBERRY CHARLOTTE BAG,10,12/16/2010 17:49,0.85,16945,United Kingdom,8.5,8.5,0.0
536643,20723,STRAWBERRY CHARLOTTE BAG,1,12/2/2010 11:57,0.85,14390,United Kingdom,0.85,8.5,-90.0
580160,20723,STRAWBERRY CHARLOTTE BAG,10,12/2/2011 10:47,0.85,12700,France,8.5,0.85,900.0
539587,20723,STRAWBERRY CHARLOTTE BAG,20,12/20/2010 13:10,0.72,14298,United Kingdom,14.399999999999999,8.5,69.41176470588233
539676,20723,STRAWBERRY CHARLOTTE BAG,10,12/21/2010 10:54,0.85,12423,Belgium,8.5,14.399999999999999,-40.972222222222214
580469,20723,STRAWBERRY CHARLOTTE BAG,1,12/4/2011 12:32,0.85,14583,United Kingdom,0.85,8.5,-90.0
537054,20723,STRAWBERRY CHARLOTTE BAG,2,12/5/2010 11:40,0.85,16931,United Kingdom,1.7,0.85,100.0
537137,20723,STRAWBERRY CHARLOTTE BAG,4,12/5/2010 12:43,0.85,16327,United Kingdom,3.4,1.7,100.0
580672,20723,STRAWBERRY CHARLOTTE BAG,2,12/5/2011 14:29,0.85,17920,United Kingdom,1.7,3.4,-50.0
580727,20723,STRAWBERRY CHARLOTTE BAG,2,12/5/2011 17:17,1.63,14096,United Kingdom,3.26,1.7,91.76470588235294
580760,20723,STRAWBERRY CHARLOTTE BAG,10,12/6/2011 10:30,0.85,12877,United Kingdom,8.5,3.26,160.73619631901843
580872,20723,STRAWBERRY CHARLOTTE BAG,3,12/6/2011 12:02,0.85,18283,United Kingdom,2.55,8.5,-70.0
580982,20723,STRAWBERRY CHARLOTTE BAG,10,12/6/2011 16:21,0.85,17861,United Kingdom,8.5,2.55,233.33333333333334
537648,20723,STRAWBERRY CHARLOTTE BAG,10,12/7/2010 15:48,0.85,12839,United Kingdom,8.5,8.5,0.0
581122,20723,STRAWBERRY CHARLOTTE BAG,20,12/7/2011 12:33,0.85,12839,United Kingdom,17.0,8.5,100.0
537825,20723,STRAWBERRY CHARLOTTE BAG,10,12/8/2010 14:36,0.85,15005,United Kingdom,8.5,17.0,-50.0
537850,20723,STRAWBERRY CHARLOTTE BAG,10,12/8/2010 15:38,0.85,16722,United Kingdom,8.5,8.5,0.0
537864,20723,STRAWBERRY CHARLOTTE BAG,20,12/8/2010 16:34,0.85,16700,United Kingdom,17.0,8.5,100.0
543658,20723,STRAWBERRY CHARLOTTE BAG,30,2/11/2011 10:38,0.85,13819,United Kingdom,25.5,17.0,50.0
543900,20723,STRAWBERRY CHARLOTTE BAG,10,2/14/2011 12:11,0.85,12621,Germany,8.5,25.5,-66.66666666666666
543977,20723,STRAWBERRY CHARLOTTE BAG,10,2/14/2011 15:35,0.85,15615,United Kingdom,8.5,8.5,0.0
543997,20723,STRAWBERRY CHARLOTTE BAG,1,2/15/2011 10:49,0.85,17348,United Kingdom,0.85,8.5,-90.0
544153,20723,STRAWBERRY CHARLOTTE BAG,7,2/16/2011 12:11,0.85,15356,United Kingdom,5.95,0.85,600.0000000000001
544191,20723,STRAWBERRY CHARLOTTE BAG,10,2/16/2011 16:57,0.85,13089,United Kingdom,8.5,5.95,42.857142857142854
544304,20723,STRAWBERRY CHARLOTTE BAG,3,2/17/2011 13:47,0.85,18125,United Kingdom,2.55,8.5,-70.0
544672,20723,STRAWBERRY CHARLOTTE BAG,100,2/22/2011 15:45,0.72,14646,Netherlands,72.0,2.55,2723.5294117647063
544894,20723,STRAWBERRY CHARLOTTE BAG,10,2/24/2011 12:09,0.85,15805,United Kingdom,8.5,72.0,-88.19444444444444
544937,20723,STRAWBERRY CHARLOTTE BAG,10,2/25/2011 10:09,0.85,12839,United Kingdom,8.5,8.5,0.0
545030,20723,STRAWBERRY CHARLOTTE BAG,100,2/25/2011 15:32,0.72,13798,United Kingdom,72.0,8.5,747.0588235294118
545056,20723,STRAWBERRY CHARLOTTE BAG,20,2/27/2011 12:48,0.85,16745,United Kingdom,17.0,72.0,-76.38888888888889
